"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Brakas and Aune 2011; banana plantation in Philippines, AGB; Brakas, Shushan Ghirmai, and Jens B. Aune. ""Biomass and carbon accumulation in land use systems of Claveria, the Philippines."" Carbon sequestration potential of Agroforestry systems. Springer, Dordrecht, 2011. 163-175.",https://www.researchgate.net/profile/PK_Nair/publication/226217877_Soil_Carbon_Sequestration_in_Cacao_Agroforestry_Systems_A_Case_Study_from_Bahia_Brazil/links/0c96052c593e61be1d000000.pdf#page=182,Asia (sans Japan),Philippines,Tropical-Humid,1  - Peer Reviewed,2011,,6.2,tons C/ha/yr,,t C/ha/yr,,"banana plantation, AGB; see Table 2 p. 170",
"Brakas and Aune 2011; coconut plantation in Philippines, AGB; Brakas, Shushan Ghirmai, and Jens B. Aune. ""Biomass and carbon accumulation in land use systems of Claveria, the Philippines."" Carbon sequestration potential of Agroforestry systems. Springer, Dordrecht, 2011. 163-175.",https://www.researchgate.net/profile/PK_Nair/publication/226217877_Soil_Carbon_Sequestration_in_Cacao_Agroforestry_Systems_A_Case_Study_from_Bahia_Brazil/links/0c96052c593e61be1d000000.pdf#page=182,Asia (sans Japan),Philippines,Tropical-Humid,1  - Peer Reviewed,2011,,0.9,tons C/ha/yr,,t C/ha/yr,,"coconut plantation, AGB ; see Table 2 p. 170",
"Lasco 2002; oil palm plantation average in SE Asia; Lasco, Rodel D. ""Forest carbon budgets in Southeast Asia following harvesting and land cover change."" SCIENCE IN CHINA SERIES C LIFE SCIENCES-ENGLISH EDITION- 45.SUPP (2002): 55-64.",http://www.globalcarbonproject.org/global/pdf/landuse_Canadell_Zhou_Noble2003/Lasco_yc0055.pdf,Asia (sans Japan),Southeast Asia,Tropical-Humid,1  - Peer Reviewed,2002,,5.0,tons C/ha/yr,,t C/ha/yr,,oil palm plantation; see Table 6 p. 61; unclear (not stated) but assumption that this refers to AGB,
"Lasco 2002; coconut plantation average in SE Asia; Lasco, Rodel D. ""Forest carbon budgets in Southeast Asia following harvesting and land cover change."" SCIENCE IN CHINA SERIES C LIFE SCIENCES-ENGLISH EDITION- 45.SUPP (2002): 55-64.",http://www.globalcarbonproject.org/global/pdf/landuse_Canadell_Zhou_Noble2003/Lasco_yc0055.pdf,Asia (sans Japan),Southeast Asia,Tropical-Humid,1  - Peer Reviewed,2002,,7.5,tons C/ha/yr,,t C/ha/yr,,coconut plantation; see Table 6 p. 61; unclear (not stated) but assumption that this refers to AGB,
"Murphy et al 2013; macadamia plantation in Australia; Murphy, Tim, et al. ""Preliminary carbon sequestration modelling for the Australian macadamia industry."" Agroforestry systems 87.3 (2013): 689-698.",https://s3.amazonaws.com/academia.edu.documents/43508749/Preliminary_carbon_sequestration_modelli20160308-20403-7d4nze.pdf?AWSAccessKeyId=AKIAIWOWYYGZ2Y53UL3A&Expires=1516135706&Signature=iqqJ5BdkeBdcShh2mhqUG1k1Ou4%3D&response-content-disposition=inline%3B%20filename%3DPreliminary_carbon_sequestration_modelli.pdf,OECD90,Australia,Tropical-Semi-Arid,1  - Peer Reviewed,2012,,3.0,tons C/ha/yr,,t C/ha/yr,,macadamia plantation; AGB; this excludes sequestration in shell and husk; see abstract,
"Geraldo et al 2010; carob orchard in Portugal; Geraldo, D., Correia, P. J., Filipe, J., and Nunes, L. “Carob-tree as CO2 Sink in the Carbon Market.” Advances in Climate Changes, Global Warming, Biological Problems, and Natural Hazards. 2010. 119-23.",https://www.researchgate.net/profile/Daniel_Geraldo/publication/234136843_Carob-tree_as_CO2_Sink_in_the_Carbon_Market/links/02bfe50f7ee1a14ef1000000.pdf,Eastern Europe,Portugal,Tropical-Semi-Arid,1  - Peer Reviewed,2010,,668.8,kg Co2/ha/yr,0.18253275109170303,t C/ha/yr,,carob orchard; AGB; see p.122,
"Kongsager et al 2013; oil palm (yearly average over course of 7 years); Kongsager, Rico, Jonas Napier, and Ole Mertz. ""The carbon sequestration potential of tree crop plantations."" Mitigation and Adaptation Strategies for Global Change 18.8 (2013): 1197-1213.",https://link.springer.com/article/10.1007/s11027-012-9417-z,Middle East and Africa,Ghana,Tropical-Humid,1  - Peer Reviewed,2013,,3.1,tons C/ha/yr,,t C/ha/yr,,oil palm (7 years); AGB only; see Table 2,
"Kongsager et al 2013; oil palm (yearly average over course of 16 years); Kongsager, Rico, Jonas Napier, and Ole Mertz. ""The carbon sequestration potential of tree crop plantations."" Mitigation and Adaptation Strategies for Global Change 18.8 (2013): 1197-1213.",https://link.springer.com/article/10.1007/s11027-012-9417-z,Middle East and Africa,Ghana,Tropical-Humid,1  - Peer Reviewed,2013,,1.8,tons C/ha/yr,,t C/ha/yr,,oil palm (16 years); AGB only; see Table 2,
"Kongsager et al 2013; oil palm (yearly average over course of 23 years); Kongsager, Rico, Jonas Napier, and Ole Mertz. ""The carbon sequestration potential of tree crop plantations."" Mitigation and Adaptation Strategies for Global Change 18.8 (2013): 1197-1213.",https://link.springer.com/article/10.1007/s11027-012-9417-z,Middle East and Africa,Ghana,Tropical-Humid,1  - Peer Reviewed,2013,,2.0,tons C/ha/yr,,t C/ha/yr,,oil palm (23 years); AGB only; see Table 2,
"Lasco 2006; average value for tropical dry climates; Intergovernmental Panel on Climate Change. 2006 IPCC guidelines for national greenhouse gas inventories. Intergovernmental Panel on Climate Change, 2006.",https://www.ipcc-nggip.iges.or.jp/public/2006gl/,World,World,Tropical-Semi-Arid,2 - Public Sector/ Multilateral Agency,2006,,1.8,tons C/ha/yr,,t C/ha/yr,,tropical dry climate; average value; see Tables 5.1 & 5.3,
"Lasco 2006; average value for tropical moist climates; Intergovernmental Panel on Climate Change. 2006 IPCC guidelines for national greenhouse gas inventories. Intergovernmental Panel on Climate Change, 2006.",https://www.ipcc-nggip.iges.or.jp/public/2006gl/,World,World,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2006,,2.6,tons C/ha/yr,,t C/ha/yr,,tropical moist climate; average value; see Tables 5.1 & 5.3,
"Lasco 2006; average value for tropical wet climates; Intergovernmental Panel on Climate Change. 2006 IPCC guidelines for national greenhouse gas inventories. Intergovernmental Panel on Climate Change, 2006.",https://www.ipcc-nggip.iges.or.jp/public/2006gl/,World,World,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2006,,10.0,tons C/ha/yr,,t C/ha/yr,,tropical wet climate; average value; see Tables 5.1 & 5.3,
"Lamade and Bouillet 2005; oil palm (example 1, Indonesia); Lamade, Emmanuelle, and Jean-Pierre Bouillet. ""Carbon storage and global change: the role of oil palm."" OCL. Oléagineux Corps gras Lipides 12.2 (2005): 154-160.",https://www.ocl-journal.org/articles/ocl/pdf/2005/02/ocl2005122p154.pdf,Asia (Sans Japan),Indonesia,Tropical-Humid,1  - Peer Reviewed,2005,,1100.0,gC/m2/yr,11.0,t C/ha/yr,,"oil palm (example 1); see Table 6 p. 158; unclear, but probably only refers to AGB ",
