"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Winston et al. 2005; shade coffee in Myanmar; Winston, Edward, et al. ""Arabica coffee manual for Myanmar."" (2005).",http://www.fao.org/docrep/008/ae938e/ae938e0e.htm,Asia (sans Japan),Myanmar,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2005,,372.4071428571429,US$2005/acre,1113.4871056995867,US$2014/ ha/ yr,,"shade coffee; Direct field costs (year 4 to 10). Includes maintaining, harvesting, processing coffee (Table 12.1).",
"Bisseleua et al. 2013; shaded cocoa, low shade index, case study in Cameroon; Bisseleua, Hervé Bertin Daghela, et al. ""Shade tree diversity, cocoa pest damage, yield compensating inputs and farmers' net returns in West Africa."" PloS one 8.3 (2013): e56115.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3592863/,Middle East and Africa,Cameroon,Tropical-Humid,1  - Peer Reviewed,2013,,200.0,US$/ha,204.0,US$2014/ ha/ yr,,"shade cacao; refer figure 5 (a) and (b); to obtain operational costs, the input and labor costs was subtracted from the net profit margin - excluded because the operational cost (input and labor costs) are not explicitely stated anywhere",1.0
"Bisseleua et al. 2013; shaded cocoa, middle shade index, case study in Cameroon; Bisseleua, Hervé Bertin Daghela, et al. ""Shade tree diversity, cocoa pest damage, yield compensating inputs and farmers' net returns in West Africa."" PloS one 8.3 (2013): e56115.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3592863/,Middle East and Africa,Cameroon,Tropical-Humid,1  - Peer Reviewed,2013,,125.0,US$/ha,127.5,US$2014/ ha/ yr,,"shade cacao; refer figure 5 (a) and (b); to obtain operational costs, the input and labor costs was subtracted from the net profit margin - excluded because the operational cost (input and labor costs) are not explicitely stated anywhere",1.0
"Bisseleua et al. 2013; shaded cocoa, high shade index, case study in Cameroon; Bisseleua, Hervé Bertin Daghela, et al. ""Shade tree diversity, cocoa pest damage, yield compensating inputs and farmers' net returns in West Africa."" PloS one 8.3 (2013): e56115.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3592863/,Middle East and Africa,Cameroon,Tropical-Humid,1  - Peer Reviewed,2013,,75.0,US$/ha,76.5,US$2014/ ha/ yr,,"shade cacao; refer figure 5 (a) and (b); to obtain operational costs, the input and labor costs was subtracted from the net profit margin - excluded because the operational cost (input and labor costs) are not explicitely stated anywhere",1.0
"Baraba 2012; shaded coffee in Tanzania; Baraba, G., ""Buhaya agroforestry system"" WOCAT Report 2012",https://qcat.wocat.net/en/wocat/technologies/view/technologies_1177/,Middle East and Africa,Tanzania,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2012,,795.84,US$2012/ha,819.7152000000001,US$2014/ ha/ yr,,shaded coffee,
"Gurtner 2011; multistrata AF in Colombia; Gurtner M., ""Intensive agroforestry system"" WOCAT Report 2011",https://qcat.wocat.net/en/wocat/technologies/view/technologies_1023/,Latin America,Colombia,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2011,,145.0,US$2011/ha,152.25,US$2014/ ha/ yr,,complex multistrata AF,
"Kahiga 2015; shaded coffee in Kenya; Kahiga, P., ""Coffee Agroforestry"" WOCAT Report 2015",https://qcat.wocat.net/ar/wocat/technologies/view/technologies_1212/,Middle East and Africa,Kenya,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2015,,210.0,US$2015/ha,209.7501,US$2014/ ha/ yr,,shaded coffee,
"Khamvongchan 2017; multistrata AF (cardamom) in Laos; Khamvongchan, S., ""Wild cardamom plantation for sustainable forest management"" WOCAT Report 2017",https://qcat.wocat.net/en/wocat/technologies/view/technologies_2237/,Asia (Sans Japan),Laos,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2017,,281.35,US$2017/ha,271.72680156657964,US$2014/ ha/ yr,,multistrata system with cardamom,
"Olman 2007; shade coffee in Costa Rica; Olman, ""Shade-grown coffee Costa Rica – Café arbolado"" WOCAT Report 2007",http://teca.fao.org/sites/default/files/technology_files/4_ShadeGrownCoffee_CostaRica.pdf,Latin America,Costa Rica,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2007,,330.0,US$2007/ha,376.2,US$2014/ ha/ yr,,shaded coffee,
"Nunoo & Owusu 2017; shaded cocoa, low shade, in Ghana; Nunoo, Isaac, and Victor Owusu. ""Comparative analysis on financial viability of cocoa agroforestry systems in Ghana."" Environment, Development and Sustainability 19.1 (2017): 83-98.",http://link.springer.com/10.1007/s10668-015-9733-z,Middle East and Africa,Ghana,Tropical-Humid,1  - Peer Reviewed,2015,,365.575,US$2015/ha,365.13996575,US$2014/ ha/ yr,,shaded cocoa; low shade-levels; operating & establishment costs lumped together over 40-year lifespan of plantation; refer p.93,
"Nunoo & Owusu 2017; shaded cocoa, heavy shade, in Ghana; Nunoo, Isaac, and Victor Owusu. ""Comparative analysis on financial viability of cocoa agroforestry systems in Ghana."" Environment, Development and Sustainability 19.1 (2017): 83-98.",http://link.springer.com/10.1007/s10668-015-9733-z,Middle East and Africa,Ghana,Tropical-Humid,1  - Peer Reviewed,2017,,237.225,US$2015/ha,229.1110378590078,US$2014/ ha/ yr,,shaded cocoa; heavy shade-levels; operating & establishment costs lumped together over 40-year lifespan of plantation; refer p. 93,
