"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
Yates 2013 - PET (PlasticsEurope 2011),"Yates, M. R., & Barlow, C. Y. (2013). Life cycle assessments of biodegradable, commercial biopolymers—a critical review. Resources, Conservation and Recycling, 78, 54-66.",World,,1  - Peer Reviewed,2011,,3.49,kgCO2-eq/kg polymer,3490000.0000000005,t CO2-eq/MMt of Plastic Produced Annually,,Cradle to Gate,False
Yates 2013 - PS (PlasticsEurope 2012),"Yates, M. R., & Barlow, C. Y. (2013). Life cycle assessments of biodegradable, commercial biopolymers—a critical review. Resources, Conservation and Recycling, 78, 54-66.",World,,1  - Peer Reviewed,2012,,3.4,kgCO2-eq/kg polymer,3400000.0,t CO2-eq/MMt of Plastic Produced Annually,,Cradle to Gate,False
Yates 2013 - HDPE (PlasticsEurope 2008a),"Yates, M. R., & Barlow, C. Y. (2013). Life cycle assessments of biodegradable, commercial biopolymers—a critical review. Resources, Conservation and Recycling, 78, 54-66.",World,,1  - Peer Reviewed,2013,,1.9,kgCO2-eq/kg polymer,1900000.0,t CO2-eq/MMt of Plastic Produced Annually,,Cradle to Gate,False
Yates 2013 - PP (PlasticsEurope 2008b),"Yates, M. R., & Barlow, C. Y. (2013). Life cycle assessments of biodegradable, commercial biopolymers—a critical review. Resources, Conservation and Recycling, 78, 54-66.",World,,1  - Peer Reviewed,2013,,2.0,kgCO2-eq/kg polymer,2000000.0,t CO2-eq/MMt of Plastic Produced Annually,,Cradle to Gate,False
Groot (2010),"Groot, W. J., & Borén, T. (2010). Life cycle assessment of the manufacture of lactide and PLA biopolymers from sugarcane in Thailand. The International Journal of Life Cycle Assessment, 15(9), 970-984.",Asia (Sans Japan),Thailand,1  - Peer Reviewed,2010,,3.45,kgCO2-eq/kg polymer,3450000.0000000005,t CO2-eq/MMt of Plastic Produced Annually,,Cradle to Gate,False
Groot (2010),"Groot, W. J., & Borén, T. (2010). Life cycle assessment of the manufacture of lactide and PLA biopolymers from sugarcane in Thailand. The International Journal of Life Cycle Assessment, 15(9), 970-984.",Asia (Sans Japan),Thailand,1  - Peer Reviewed,2010,,1.95,kgCO2-eq/kg polymer,1950000.0,t CO2-eq/MMt of Plastic Produced Annually,,Cradle to Gate,False
Groot (2010),"Groot, W. J., & Borén, T. (2010). Life cycle assessment of the manufacture of lactide and PLA biopolymers from sugarcane in Thailand. The International Journal of Life Cycle Assessment, 15(9), 970-984.",Asia (Sans Japan),Thailand,1  - Peer Reviewed,2010,,2.9,kgCO2-eq/kg polymer,2900000.0,t CO2-eq/MMt of Plastic Produced Annually,,Cradle to Gate,False
Groot (2010),"Groot, W. J., & Borén, T. (2010). Life cycle assessment of the manufacture of lactide and PLA biopolymers from sugarcane in Thailand. The International Journal of Life Cycle Assessment, 15(9), 970-984.",Asia (Sans Japan),Thailand,1  - Peer Reviewed,2010,,1.9,kgCO2-eq/kg polymer,1900000.0,t CO2-eq/MMt of Plastic Produced Annually,,Cradle to Gate,False
Groot (2010),"Groot, W. J., & Borén, T. (2010). Life cycle assessment of the manufacture of lactide and PLA biopolymers from sugarcane in Thailand. The International Journal of Life Cycle Assessment, 15(9), 970-984.",Asia (Sans Japan),Thailand,1  - Peer Reviewed,2010,,2.1,kgCO2-eq/kg polymer,2100000.0000000005,t CO2-eq/MMt of Plastic Produced Annually,,Cradle to Gate,False
Akiyama (2003) - LDPE,"Akiyama, M., Tsuge, T., & Doi, Y. (2003). Environmental life cycle comparison of polyhydroxyalkanoates produced from renewable carbon resources by bacterial fermentation. Polymer Degradation and Stability, 80(1), 183-194.",World,,1  - Peer Reviewed,2003,,1.9,kgCO2-eq/kg polymer,1900000.0,t CO2-eq/MMt of Plastic Produced Annually,,Cradle to Gate,False
Akiyama (2003) - HDPE,"Akiyama, M., Tsuge, T., & Doi, Y. (2003). Environmental life cycle comparison of polyhydroxyalkanoates produced from renewable carbon resources by bacterial fermentation. Polymer Degradation and Stability, 80(1), 183-194.",World,,1  - Peer Reviewed,2003,,1.7,kgCO2-eq/kg polymer,1700000.0,t CO2-eq/MMt of Plastic Produced Annually,,Cradle to Gate,False
Akiyama (2003) - PP,"Akiyama, M., Tsuge, T., & Doi, Y. (2003). Environmental life cycle comparison of polyhydroxyalkanoates produced from renewable carbon resources by bacterial fermentation. Polymer Degradation and Stability, 80(1), 183-194.",World,,1  - Peer Reviewed,2003,,1.9,kgCO2-eq/kg polymer,1900000.0,t CO2-eq/MMt of Plastic Produced Annually,,Cradle to Gate,False
Akiyama (2003) - PS,"Akiyama, M., Tsuge, T., & Doi, Y. (2003). Environmental life cycle comparison of polyhydroxyalkanoates produced from renewable carbon resources by bacterial fermentation. Polymer Degradation and Stability, 80(1), 183-194.",World,,1  - Peer Reviewed,2003,,2.6,kgCO2-eq/kg polymer,2600000.0000000005,t CO2-eq/MMt of Plastic Produced Annually,,Cradle to Gate,False
Akiyama (2003) - PET,"Akiyama, M., Tsuge, T., & Doi, Y. (2003). Environmental life cycle comparison of polyhydroxyalkanoates produced from renewable carbon resources by bacterial fermentation. Polymer Degradation and Stability, 80(1), 183-194.",World,,1  - Peer Reviewed,2003,,3.1,kgCO2-eq/kg polymer,3100000.0000000005,t CO2-eq/MMt of Plastic Produced Annually,,Cradle to Gate,False
