"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Stack and Zuback (2013). Table 2, Annual total carbon flux: non- restored site vs. restored site, growing + non- growing season. Full reference: Strack, M. & Zuback, Y.C.A. (2013). Annual carbon balance of a peatland 10 yr following restoration. Biogeosciences, 10, 2885–2896.
",https://www.biogeosciences.net/10/2885/2013/bg-10-2885-2013.pdf,OECD90,"Quebec, Canada",,,2010,,398.6,gC/ m2,14.604704000000002,t CO2-eq / ha / year,,"Non- restored (546,6)- restored site (148) tC/ m2",
"Bonn et al. (2014). Table 1: cropland to re- wetted fen. Full reference: Bonn, A., Reed, M. S., Evans, C. D., Joosten, H., Bain, C., Farmer, J., … Birnie, D. (2014). Investing in nature: Developing ecosystem service markets for peatland restoration. Ecosystem Services, 9, 54–65. https://doi.org/10.1016/j.ecoser.2014.06.011
",https://linkinghub.elsevier.com/retrieve/pii/S2212041614000692,World,,,,2013,,27.260000000000005,tCO2 eq./ ha/ yr,,t CO2-eq / ha / year,,Table 1: drained/ degraded cropland to re- wetted fen,
"Bonn et al. (2014). Table 1: grassland on fen (deep- drained) to re- wetted fen. Full reference: Bonn, A., Reed, M. S., Evans, C. D., Joosten, H., Bain, C., Farmer, J., … Birnie, D. (2014). Investing in nature: Developing ecosystem service markets for peatland restoration. Ecosystem Services, 9, 54–65. https://doi.org/10.1016/j.ecoser.2014.06.011
",https://linkinghub.elsevier.com/retrieve/pii/S2212041614000692,World,,,,2013,,20.130000000000003,tCO2 eq./ ha/ yr,,t CO2-eq / ha / year,,Table 1: grassland on fen (deep- drained) to re- wetted fen,
"Bonn et al. (2014). Table 1: grassland on bog to re- wetted bog. Full reference: Bonn, A., Reed, M. S., Evans, C. D., Joosten, H., Bain, C., Farmer, J., … Birnie, D. (2014). Investing in nature: Developing ecosystem service markets for peatland restoration. Ecosystem Services, 9, 54–65. https://doi.org/10.1016/j.ecoser.2014.06.011
",https://linkinghub.elsevier.com/retrieve/pii/S2212041614000692,World,,,,2013,,20.33,tCO2 eq./ ha/ yr,,t CO2-eq / ha / year,,Table 1: grassland on bog (deep- drained) to re- wetted bog,
"Waddington et al. (2010). Abstract. Full reference: Waddington, J. M., Strack, M., & Greenwood, M. J. (2010). Toward restoring the net carbon sink function of degraded peatlands: Short-term response in CO 2 exchange to ecosystem-scale restoration. Journal of Geophysical Research, 115(G1), G01008. https://doi.org/10.1029/2009JG001090
",http://doi.wiley.com/10.1029/2009JG001090,OECD90,"Quebec, Canada",,,2001,,265.0,gC/ m2,9.7096,t CO2-eq / ha / year,,Abstract: the site went from a source of 245 prior to restoration to a sink of 20 gC/ m2 2 years after restoration,
"Joosten et al. (2015). Table on page 12: emissions reduction from peat extraction drained soil (temperate zone) to re- wetted. Full reference: Joosten, H. (2015). Peatlands, climate change mitigationand biodiversity conservation. https://doi.org/10.6027/ANP2015-727
",http://urn.kb.se/resolve?urn=urn:nbn:se:norden:org:diva-3879,World,,Temperate/Boreal-Humid,,2013,,9.0,tCO2 eq./ ha/ yr,,t CO2-eq / ha / year,,Table on page 12: temperate,
"Joosten et al. (2015). Table on page 12: emissions reduction from peat extraction drained soil (boreal zone) to re- wetted. Full reference: Joosten, H. (2015). Peatlands, climate change mitigationand biodiversity conservation. https://doi.org/10.6027/ANP2015-727
",http://urn.kb.se/resolve?urn=urn:nbn:se:norden:org:diva-3879,World,,Temperate/Boreal-Humid,,2013,,11.0,tCO2 eq./ ha/ yr,,t CO2-eq / ha / year,,Table on page 12: boreal,
"Knox et al. (2015). Total GHG budget, Pasture low vs. young wetland (Table 3). Full reference: Knox, S. H., Sturtevant, C., Matthes, J. H., Koteen, L., Verfaillie, J., & Baldocchi, D. (2015). Agricultural peatland restoration: effects of land-use change on greenhouse gas (CO 2 and CH 4 ) fluxes in the Sacramento-San Joaquin Delta. Global Change Biology, 21(2), 750–765. https://doi.org/10.1111/gcb.12745
",http://doi.wiley.com/10.1111/gcb.12745,USA,California (Sacramento- San Joaquin delta),,,2012,,1024.0,g CO2 eq./ m2,10.24,t CO2-eq / ha / year,,"Total GHG budget, Pasture low vs. young wetland (Table 3).",
"Knox et al. (2015). Total GHG budget, Pasture low vs. old wetland (Table 3). Full reference: Knox, S. H., Sturtevant, C., Matthes, J. H., Koteen, L., Verfaillie, J., & Baldocchi, D. (2015). Agricultural peatland restoration: effects of land-use change on greenhouse gas (CO 2 and CH 4 ) fluxes in the Sacramento-San Joaquin Delta. Global Change Biology, 21(2), 750–765. https://doi.org/10.1111/gcb.12745
",http://doi.wiley.com/10.1111/gcb.12745,USA,California (Sacramento- San Joaquin delta),,,2012,,1606.0,g CO2 eq./ m2,16.06,t CO2-eq / ha / year,,"Total GHG budget, Pasture low vs. old wetland (Table 3).",
"Knox et al. (2015). Total GHG budget, Pasture high vs. young wetland (Table 3). Full reference: Knox, S. H., Sturtevant, C., Matthes, J. H., Koteen, L., Verfaillie, J., & Baldocchi, D. (2015). Agricultural peatland restoration: effects of land-use change on greenhouse gas (CO 2 and CH 4 ) fluxes in the Sacramento-San Joaquin Delta. Global Change Biology, 21(2), 750–765. https://doi.org/10.1111/gcb.12745
",http://doi.wiley.com/10.1111/gcb.12745,USA,California (Sacramento- San Joaquin delta),,,2012,,1211.0,g CO2 eq./ m2,12.11,t CO2-eq / ha / year,,"Total GHG budget, Pasture high vs. young wetland (Table 3).",
"Knox et al. (2015). Total GHG budget, Pasture high vs. old wetland (Table 3). Full reference: Knox, S. H., Sturtevant, C., Matthes, J. H., Koteen, L., Verfaillie, J., & Baldocchi, D. (2015). Agricultural peatland restoration: effects of land-use change on greenhouse gas (CO 2 and CH 4 ) fluxes in the Sacramento-San Joaquin Delta. Global Change Biology, 21(2), 750–765. https://doi.org/10.1111/gcb.12745
",http://doi.wiley.com/10.1111/gcb.12745,USA,California (Sacramento- San Joaquin delta),,,2012,,1793.0,g CO2 eq./ m2,17.93,t CO2-eq / ha / year,,"Total GHG budget, Pasture high vs. old wetland (Table 3).",
"Knox et al. (2015). Total GHG budget, Corn vs. young wetland (Table 3). Full reference: Knox, S. H., Sturtevant, C., Matthes, J. H., Koteen, L., Verfaillie, J., & Baldocchi, D. (2015). Agricultural peatland restoration: effects of land-use change on greenhouse gas (CO 2 and CH 4 ) fluxes in the Sacramento-San Joaquin Delta. Global Change Biology, 21(2), 750–765. https://doi.org/10.1111/gcb.12745
",http://doi.wiley.com/10.1111/gcb.12745,USA,California (Sacramento- San Joaquin delta),,,2012,,1674.0,g CO2 eq./ m2,16.74,t CO2-eq / ha / year,,"Total GHG budget, Corn vs. young wetland (Table 3).",
"Knox et al. (2015). Total GHG budget, Corn vs. old wetland (Table 3). Full reference: Knox, S. H., Sturtevant, C., Matthes, J. H., Koteen, L., Verfaillie, J., & Baldocchi, D. (2015). Agricultural peatland restoration: effects of land-use change on greenhouse gas (CO 2 and CH 4 ) fluxes in the Sacramento-San Joaquin Delta. Global Change Biology, 21(2), 750–765. https://doi.org/10.1111/gcb.12745
",http://doi.wiley.com/10.1111/gcb.12745,USA,California (Sacramento- San Joaquin delta),,,2012,,2256.0,g CO2 eq./ m2,22.56,t CO2-eq / ha / year,,"Total GHG budget, Corn vs. old wetland (Table 3).",
"Schrier- Uijl et al. (2013). Intensively- managed grass on peatland area vs. rewetted former argicultural peatland. Full reference: Schrier-Uijl, A. P., Kroon, P. S., Hendriks, D. M. D., Hensen, A., Van Huissteden, J. C., Leffelaar, P. A., … Veenendaal, E. M. (2013). Agricultural peat lands; towards a greenhouse gas sink &ndash; a synthesis of a Dutch landscape study. Biogeosciences Discussions, 10(6), 9697–9738. https://doi.org/10.5194/bgd-10-9697-2013
",http://www.biogeosciences-discuss.net/10/9697/2013/,EU,Netherlands,,,2008,,2.2,kg CO2 eq./ m2/ yr,22.0,t CO2-eq / ha / year,,Intensively- managed grass on peatland area vs. rewetted former argicultural peatland. Third paragraph section 3.5 on page 4571,
"Schrier- Uijl et al. (2013). Extensively- managed grass on peatland area vs. rewetted former argicultural peatland. Full reference: Schrier-Uijl, A. P., Kroon, P. S., Hendriks, D. M. D., Hensen, A., Van Huissteden, J. C., Leffelaar, P. A., … Veenendaal, E. M. (2013). Agricultural peat lands; towards a greenhouse gas sink &ndash; a synthesis of a Dutch landscape study. Biogeosciences Discussions, 10(6), 9697–9738. https://doi.org/10.5194/bgd-10-9697-2013
",http://www.biogeosciences-discuss.net/10/9697/2013/,EU,Netherlands,,,2008,,1.8,kg CO2 eq./ m2/ yr,18.0,t CO2-eq / ha / year,,Extensively- managed grass on peatland area vs. rewetted former argicultural peatland. Third paragraph section 3.5 on page 4571,
,,,,,,,,,,,t CO2-eq / ha / year,,Table 2: non-restored B-F site vs. restored SL-F site,
,,,,,,,,,,,t CO2-eq / ha / year,,Table 2: non-restored B-F site vs. restored SL. B-G site,
,,,,,,,,,,,t CO2-eq / ha / year,,Table 2: non-restored B-F site vs. restored SL. Ge-G site,
,,,,,,,,,,,t CO2-eq / ha / year,,Table 2: non-restored B-F site vs. restored SL. HB-G site,
,,,,,,,,,,,t CO2-eq / ha / year,,Table 2: non-restored B-G site vs. restored SL-F site,
,,,,,,,,,,,t CO2-eq / ha / year,,Table 2: non-restored B-G site vs. restored SL. B-G site,
