"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"US DOE 2016, Furnace US shipment data, energy use, installation costs, and discount rates.",https://www.regulations.gov/document?D=EERE-2014-BT-STD-0031-0032,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2016,,,years,0.0,TWh (th)/Installation Units,,,
"US DOE 2016, Boiler US shipment data, energy use, installation costs, and discount rates.",https://www.regulations.gov/document?D=EERE-2012-BT-STD-0047-0070,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2016,,,years,0.0,TWh (th)/Installation Units,,,
"US DOE 2016, Heat Pump/AC US shipment data, energy use, installation costs, and discount rates.",https://www.regulations.gov/document?D=EERE-2014-BT-STD-0048-0029,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2016,,,years,0.0,TWh (th)/Installation Units,,,
"EIA (2016), residential, gas-fired furnaces, low",https://www.eia.gov/analysis/studies/buildings/equipcosts/pdf/full.pdf,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2016,,,years,0.0,TWh (th)/Installation Units,,,
"EIA (2016), residential, gas-fired furnaces, high",https://www.eia.gov/analysis/studies/buildings/equipcosts/pdf/full.pdf,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2016,,,years,0.0,TWh (th)/Installation Units,,,
"EIA (2016), residential, oil-fired furnaces, low",https://www.eia.gov/analysis/studies/buildings/equipcosts/pdf/full.pdf,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2016,,,years,0.0,TWh (th)/Installation Units,,,
"EIA (2016), residential, oil-fired furnaces, high",https://www.eia.gov/analysis/studies/buildings/equipcosts/pdf/full.pdf,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2016,,,years,0.0,TWh (th)/Installation Units,,,
"EIA (2016), residential, gas-fired boilers, low",https://www.eia.gov/analysis/studies/buildings/equipcosts/pdf/full.pdf,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2016,,,years,0.0,TWh (th)/Installation Units,,,
"EIA (2016), residential, gas-fired boilers, high",https://www.eia.gov/analysis/studies/buildings/equipcosts/pdf/full.pdf,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2016,,,years,0.0,TWh (th)/Installation Units,,,
"EIA (2016), residential, oil-fired boilers, low",https://www.eia.gov/analysis/studies/buildings/equipcosts/pdf/full.pdf,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2016,,,years,0.0,TWh (th)/Installation Units,,,
"EIA (2016), residential, oil-fired boilers, high",https://www.eia.gov/analysis/studies/buildings/equipcosts/pdf/full.pdf,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2016,,,years,0.0,TWh (th)/Installation Units,,,
"EIA (2016), residential, room air conditioners, low",https://www.eia.gov/analysis/studies/buildings/equipcosts/pdf/full.pdf,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2016,,,years,0.0,TWh (th)/Installation Units,,,
"EIA (2016), residential, room air conditioners, high",https://www.eia.gov/analysis/studies/buildings/equipcosts/pdf/full.pdf,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2016,,,years,0.0,TWh (th)/Installation Units,,,
