"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Cardinael et al 2017; BGB accumulation rate in silvoarable system, wheat/rapeseed/walnut; Cardinael, R., Chevallier, T., Cambou, A., Béral, C., Barthès, B. G., Dupraz, C., ... & Chenu, C. (2017). Increased soil organic carbon stocks under agroforestry: a survey of six different sites in France. Agriculture, Ecosystems & Environment, 236, 243-255.",https://www.sciencedirect.com/science/article/pii/S0167880916305928,EU,France,Temperate/Boreal-Humid,1  - Peer Reviewed,2017,,0.0016666666666666668,MgC/ha/yr,,MgC/ha/yr,,"Reported C stock accumulation rate for BGB tree C stock divided by age, CH system, see Table 5",
"Cardinael et al 2017; BGB accumulation rate in silvoarable system, wheat/rapeseed/sunflower/walnut; Cardinael, R., Chevallier, T., Cambou, A., Béral, C., Barthès, B. G., Dupraz, C., ... & Chenu, C. (2017). Increased soil organic carbon stocks under agroforestry: a survey of six different sites in France. Agriculture, Ecosystems & Environment, 236, 243-255.",https://www.sciencedirect.com/science/article/pii/S0167880916305928,EU,France,Temperate/Boreal-Humid,1  - Peer Reviewed,2017,,0.005,MgC/ha/yr,,MgC/ha/yr,,"Reported C stock accumulation rate for BGB tree C stock divided by age, ME system, see Table 5",
"Cardinael et al 2017; BGB accumulation rate in silvoarable system, wheat/barley/sunflower/walnut; Cardinael, R., Chevallier, T., Cambou, A., Béral, C., Barthès, B. G., Dupraz, C., ... & Chenu, C. (2017). Increased soil organic carbon stocks under agroforestry: a survey of six different sites in France. Agriculture, Ecosystems & Environment, 236, 243-255.",https://www.sciencedirect.com/science/article/pii/S0167880916305928,EU,France,Temperate/Boreal-Humid,1  - Peer Reviewed,2017,,0.1353658536585366,MgC/ha/yr,,MgC/ha/yr,,"Reported C stock accumulation rate for BGB tree C stock divided by age, SJ system, see Table 5",
"Cardinael et al 2017; BGB accumulation rate in silvoarable system, wheat/rapeseed/potato/garlic/walnut; Cardinael, R., Chevallier, T., Cambou, A., Béral, C., Barthès, B. G., Dupraz, C., ... & Chenu, C. (2017). Increased soil organic carbon stocks under agroforestry: a survey of six different sites in France. Agriculture, Ecosystems & Environment, 236, 243-255.",https://www.sciencedirect.com/science/article/pii/S0167880916305928,EU,France,Temperate/Boreal-Humid,1  - Peer Reviewed,2017,,0.3672222222222222,MgC/ha/yr,,MgC/ha/yr,,"Reported C stock accumulation rate for BGB tree C stock divided by age, VE system, see Table 5",
"Cardinael et al 2017; BGB accumulation rate in silvoarable system, durum wheat/rapeseed/chickpea/walnut; Cardinael, R., Chevallier, T., Cambou, A., Béral, C., Barthès, B. G., Dupraz, C., ... & Chenu, C. (2017). Increased soil organic carbon stocks under agroforestry: a survey of six different sites in France. Agriculture, Ecosystems & Environment, 236, 243-255.",https://www.sciencedirect.com/science/article/pii/S0167880916305928,EU,France,Temperate/Boreal-Humid,1  - Peer Reviewed,2017,,0.16611111111111113,MgC/ha/yr,,MgC/ha/yr,,"Reported C stock accumulation rate for BGB tree C stock divided by age, RE system, see Table 5",
"Swamy and Puri, 2005; calculated C sequestration in leaf+stem+branch biomass; Swamy, S. L., & Puri, S. (2005). Biomass production and C-sequestration of Gmelina arborea in plantation and agroforestry system in India. Agroforestry systems, 64(3), 181-195.",https://link.springer.com/article/10.1007/s10457-004-1999-3,Asia (Sans Japan),India,Tropical-Semi-Arid,1  - Peer Reviewed,2005,,0.52,MgC/ha/yr,,t C/ha/yr,,Calculated net C storage from tree root component in a gmelina/soybean/cowpea/wheat/mustard AF; annual average based on 5 years of measurement. See Table 2,
"Peichl et al 2006; C content in tree root biomass in poplar/barley intercrop in southern Canada; Peichl, M., Thevathasan, N. V., Gordon, A. M., Huss, J., & Abohassan, R. A. (2006). Carbon sequestration potentials in temperate tree-based intercropping systems, southern Ontario, Canada. Agroforestry systems, 66(3), 243-257.",https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/content/pdf/10.1007/s10457-005-0361-8.pdf&casa_token=5nxYRJ7ZxCEAAAAA:_04vSC7bfplzEuRm4E0Mq7PrK0qwCgFpWWaoO9u7LIb6bBMLb9pdcrB2oQDrJhpd_hmgYcr1-ZadybyxLg,OECD90,Canada,Temperate/Boreal-Humid,1  - Peer Reviewed,2006,,0.16923076923076924,t C/ha/yr,,t C/ha/yr,,Calculated net C content from tree root biomass in a 13-year old poplar-barley intercrop. See Fig. 3,
"Peichl et al 2006; C content in tree root biomass in norway spruce/barley intercrop in southern Canada; Peichl, M., Thevathasan, N. V., Gordon, A. M., Huss, J., & Abohassan, R. A. (2006). Carbon sequestration potentials in temperate tree-based intercropping systems, southern Ontario, Canada. Agroforestry systems, 66(3), 243-257.",https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/content/pdf/10.1007/s10457-005-0361-8.pdf&casa_token=5nxYRJ7ZxCEAAAAA:_04vSC7bfplzEuRm4E0Mq7PrK0qwCgFpWWaoO9u7LIb6bBMLb9pdcrB2oQDrJhpd_hmgYcr1-ZadybyxLg,OECD90,Canada,Temperate/Boreal-Humid,1  - Peer Reviewed,2006,,0.0923076923076923,t C/ha/yr,,t C/ha/yr,,Calculated net C content from tree root biomass in a 13-year old norway spruce-barley intercrop. See Fig. 3,
"Fang et al., 2010; below-ground C sequestration (coarse+fine root components) in 5-year old intercropped poplars, configuration A; Fang, S., Li, H., Sun, Q., & Chen, L. (2010). Biomass production and carbon stocks in poplar-crop intercropping systems: a case study in northwestern Jiangsu, China. Agroforestry systems, 79(2), 213-222.",https://www.researchgate.net/profile/Shengzuo_Fang/publication/226908022_Biomass_production_and_carbon_stocks_in_poplar-crop_intercropping_systems_A_case_study_in_northwestern_Jiangsu_China/links/557fcadc08aeb61eae2626e2.pdf,China,China,Temperate/Boreal-Humid,1  - Peer Reviewed,2010,,0.5615,tC/ha/yr,,t C/ha/yr,,"Reported mean C sequestration in coarse and fine root components components in poplar component of intercropping system under spatial configuration A (based on total carbon storage in t/ha for 5-year old poplars). See Table 1, p. 218",
"Fang et al., 2010; below-ground C sequestration (coarse+fine root components) in 5-year old intercropped poplars, configuration B; Fang, S., Li, H., Sun, Q., & Chen, L. (2010). Biomass production and carbon stocks in poplar-crop intercropping systems: a case study in northwestern Jiangsu, China. Agroforestry systems, 79(2), 213-222.",https://www.researchgate.net/profile/Shengzuo_Fang/publication/226908022_Biomass_production_and_carbon_stocks_in_poplar-crop_intercropping_systems_A_case_study_in_northwestern_Jiangsu_China/links/557fcadc08aeb61eae2626e2.pdf,China,China,Temperate/Boreal-Humid,1  - Peer Reviewed,2010,,0.5175,tC/ha/yr,,t C/ha/yr,,"Reported mean C sequestration in coarse and fine root components components in poplar component of intercropping system under spatial configuration B (based on total carbon storage in t/ha for 5-year old poplars). See Table 1, p. 218",
