Year,World,OECD90,Eastern Europe,Asia (Sans Japan),Middle East and Africa,Latin America,China,India,EU,USA
2012,,,,,,,4.77,,,
2013,,,,,,,4.485021719362058,,,
2014,,,,,,,4.53753777280358,,,
2015,,,,,,,4.589866291270284,,,
2016,,,,,,,4.64200727476217,,,
2017,,,,,,,4.693960723279237,,,
2018,,,,,,,4.7457266368214865,,,
2019,,,,,,,4.797305015388918,,,
2020,,,,,,,4.75,,,
2021,,,,,,,4.899899167599327,,,
2022,,,,,,,4.950914941242304,,,
2023,,,,,,,5.001743179910463,,,
2024,,,,,,,5.052383883603804,,,
2025,,,,,,,5.102837052322326,,,
2026,,,,,,,5.153102686066031,,,
2027,,,,,,,5.203180784834918,,,
2028,,,,,,,5.2530713486289855,,,
2029,,,,,,,5.302774377448236,,,
2030,,,,,,,5.33,,,
2031,,,,,,,5.401617830162282,,,
2032,,,,,,,5.450758254057077,,,
2033,,,,,,,5.4997111429770555,,,
2034,,,,,,,5.5484764969222145,,,
2035,,,,,,,5.5970543158925565,,,
2036,,,,,,,5.645444599888079,,,
2037,,,,,,,5.693647348908785,,,
2038,,,,,,,5.741662562954671,,,
2039,,,,,,,5.789490242025741,,,
2040,,,,,,,5.88,,,
2041,,,,,,,5.884582995243424,,,
2042,,,,,,,5.931848069390038,,,
2043,,,,,,,5.978925608561834,,,
2044,,,,,,,6.025815612758812,,,
2045,,,,,,,6.072518081980973,,,
2046,,,,,,,,,,
2047,,,,,,,,,,
2048,,,,,,,,,,
2049,,,,,,,,,,
2050,,,,,,,,,,
2051,,,,,,,,,,
2052,,,,,,,,,,
2053,,,,,,,,,,
2054,,,,,,,,,,
2055,,,,,,,,,,
2056,,,,,,,,,,
2057,,,,,,,,,,
2058,,,,,,,,,,
2059,,,,,,,,,,
2060,,,,,,,,,,
