"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Kumar et al. 2005; AGB for 20 year old B. bambos stand; Kumar, B. M., Rajesh, G., & Sudheesh, K. G. (2006). Aboveground biomass production and nutrient uptake of thorny bamboo [Bambusa bambos (L.) Voss] in the homegardens of Thrissur, Kerala. Journal of Tropical Agriculture, 43, 51-56.",http://jtropag.kau.in/index.php/ojs2/article/viewFile/134/134,Asia (Sans Japan),India,1  - Peer Reviewed,2005,,12.1,t C/ha/yr,,t C/ha/yr,,"B. bambos AGB (mean value over 20-year period), see p. 54 of text",
"Shanmughavel et al. 2001; Shanmughavel, P., Peddappaiah, R. S., & Muthukumar, T. (2001). Biomass production in an age series of Bambusa bambos plantations. Biomass and Bioenergy, 20(2), 113-117.",,Asia (Sans Japan),India,1  - Peer Reviewed,2001,,47.8,t C/ha/yr,,t C/ha/yr,,,
"Christanty et al. 1996; Christanty, L., Mailly, D., & Kimmins, J. P. (1996). “Without bamboo, the land dies”: Biomass, litterfall, and soil organic matter dynamics of a Javanese bamboo talun-kebun system. Forest Ecology and Management, 87(1-3), 75-88.",,Asia (Sans Japan),Indonesia,1  - Peer Reviewed,1996,,7.53,t C/ha/yr,,t C/ha/yr,,,
"Tripathy & Singh 1994; Tripathi, S. K., & Singh, K. P. (1994). Productivity and nutrient cycling in recently harvested and mature bamboo savannas in the dry tropics. Journal of applied ecology, 109-124.",,Asia (Sans Japan),India,1  - Peer Reviewed,1994,,9.48,t C/ha/yr,,t C/ha/yr,,,
"Castañeda-Mendoza et al. 2005; AGB C accumulation (average value calculated for 7-year old plantation); Castañeda-Mendoza, A., Vargas-Hernández, J., Gómez-Guerrero, A., Valdez-Hernández, J. I., & Vaquera-Huerta, H. (2005). Acumulación de carbono en la biomasa aérea de una plantación de Bambusa oldhamii. Agrociencia, 39(1).",https://www.redalyc.org/html/302/30239110/,Latin America,Mexico,1  - Peer Reviewed,2005,,12.98,t C/ha/yr,,t C/ha/yr,,"See p. 115 (in text), refers to average C accumulation per year for 7-year old bamboo plantation (above-ground biomass only)",
"Yen & Lee 2011; AGB C sequestration for moso bamboo; Yen, T. M., & Lee, J. S. (2011). Comparing aboveground carbon sequestration between moso bamboo (Phyllostachys heterocycla) and China fir (Cunninghamia lanceolata) forests based on the allometric model. Forest Ecology and Management, 261(6), 995-1002.",http://www.sciencedirect.com/science/article/pii/S0378112710007188,Asia (Sans Japan),China,1  - Peer Reviewed,2011,,8.13,t C/ha/yr,,t C/ha/yr,,See abstract ; refers to AGB C sequestration for moso bamboo,
"Zhou et al. 2011; AGB carbon sequestration, intensive management; Zhou, G., Meng, C., Jiang, P., & Xu, Q. (2011). Review of carbon fixation in bamboo forests in China. The Botanical Review, 77(3), 262.",https://www.researchgate.net/profile/Qiufang_Xu/publication/257776549_Review_of_Carbon_Fixation_in_Bamboo_Forests_in_China/links/575a13bf08aed884620b2e4e.pdf,Asia (Sans Japan),China,1  - Peer Reviewed,2011,,12.75,t C/ha/yr,,t C/ha/yr,,"Refer page 266, Intensive management of bamboo plantation - excluded because refers to AGB carbon only (see Variable 24)",
"Zhou et al. 2011; AGB carbon sequestration, extensive management; Zhou, G., Meng, C., Jiang, P., & Xu, Q. (2011). Review of carbon fixation in bamboo forests in China. The Botanical Review, 77(3), 262.",https://www.researchgate.net/profile/Qiufang_Xu/publication/257776549_Review_of_Carbon_Fixation_in_Bamboo_Forests_in_China/links/575a13bf08aed884620b2e4e.pdf,Asia (Sans Japan),China,1  - Peer Reviewed,2011,,8.144,t C/ha/yr,,t C/ha/yr,,"Refer page 266, Extensive management of bamboo plantation - excluded because refers to AGB carbon only (see Variable 24)",
"Shanmughavel & Francis 1996; EXCLUDED; Shanmughavel, P., & Francis, K. (1996). Above ground biomass production and nutrient distribution in growing bamboo (Bambusa bambos (L.) Voss). Biomass and Bioenergy, 10(5-6), 383-391.",https://www.sciencedirect.com/science/article/pii/0961953495001247,Asia (Sans Japan),India,1  - Peer Reviewed,1996,,24.0,t C/ha/yr,,t C/ha/yr,,"Initially referred to in Table 2 of Nath, A. J., Lal, R., & Das, A. K. (2015). Managing woody bamboos for carbon farming and carbon trading. Global Ecology and Conservation, 3, 654–663. EXCLUDED because could not access original text / likely refers to AGB only (as stated in title) - see Variable 24",1.0
"Kumar et al. 2005; EXCLUDED; Kumar, B. M., Rajesh, G., & Sudheesh, K. G. (2006). Aboveground biomass production and nutrient uptake of thorny bamboo [Bambusa bambos (L.) Voss] in the homegardens of Thrissur, Kerala. Journal of Tropical Agriculture, 43, 51-56.",http://jtropag.kau.in/index.php/ojs2/article/viewFile/134/134,Asia (Sans Japan),India,1  - Peer Reviewed,2005,,6.0,t C/ha/yr,,t C/ha/yr,,"Initially referred to in Table 2 of Nath, A. J., Lal, R., & Das, A. K. (2015). Managing woody bamboos for carbon farming and carbon trading. Global Ecology and Conservation, 3, 654–663. EXCLUDED because could not access original text / likely refers to AGB only (based on title) - see Variable 24",1.0
