"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
Koeller et al. (2010) Evaluation of Potential Best Management Practices- Distribution System Pressure Management,https://calwep.org/Portals/0/Distribution%20System%20Pressure%20Management.pdf?ver=2014-01-07-110225-710,OECD90,U.S.A (El-Dorado),,5 - Not Verified,2010,,,percent,0.0,%,,,
Koeller et al. (2010) Evaluation of Potential Best Management Practices- Distribution System Pressure Management,https://calwep.org/Portals/0/Distribution%20System%20Pressure%20Management.pdf?ver=2014-01-07-110225-710,OECD90,U.S.A (Philadelphia),,5 - Not Verified,2010,,,percent,0.0,%,,,
Koeller et al. (2010) Evaluation of Potential Best Management Practices- Distribution System Pressure Management,https://calwep.org/Portals/0/Distribution%20System%20Pressure%20Management.pdf?ver=2014-01-07-110225-710,OECD90,Canada (Halifax),,5 - Not Verified,2010,,,percent,0.0,%,,,
Koeller et al. (2010) Evaluation of Potential Best Management Practices- Distribution System Pressure Management,https://calwep.org/Portals/0/Distribution%20System%20Pressure%20Management.pdf?ver=2014-01-07-110225-710,OECD90,Canada (Ontario ),,5 - Not Verified,2010,,,percent,0.0,%,,,
"Kingdom, B., Liemberger, R., & Marin, P. (2006). The Challenge of Reducing Non-Revenue Water in Developing Countries--How the Private Sector Can Help: A Look at Performance-Based Service Contracting. WorldBank Water Supply and Sanitation Sector Board Discussion Paper No.8, http://siteresources.worldbank.org/INTWSS/Resources/WSS8fin4.pdf",http://siteresources.worldbank.org/INTWSS/Resources/WSS8fin4.pdf,Asia (Sans Japan),"Selangor, Malaysia",,5 - Not Verified,2006,,,percent,0.0,%,,,
"Kingdom, B., Liemberger, R., & Marin, P. (2006). The Challenge of Reducing Non-Revenue Water in Developing Countries--How the Private Sector Can Help: A Look at Performance-Based Service Contracting. WorldBank Water Supply and Sanitation Sector Board Discussion Paper No.8, http://siteresources.worldbank.org/INTWSS/Resources/WSS8fin4.pdf",http://siteresources.worldbank.org/INTWSS/Resources/WSS8fin4.pdf,Asia (Sans Japan),"Sao Paulo, Brazil",,5 - Not Verified,2006,,,%,,,,Sao Paulo estimated to be losing 1 million m3 per day and project saved 45 million m3 in 3 years,
"Caldit, (2014) Active Leak Control, Presentation at the 5th WaterLinks Forum, August 13, 2014 Manila, Philippines",http://www.wopafrica.org/IMG/pdf/active_leakage_control.pdf,Asia (Sans Japan),Philippines,,5 - Not Verified,2013,,,%,,,,the NRW before and after project used to estimate the percent reduciton,
"Caldit, (2014) Active Leak Control, Presentation at the 5th WaterLinks Forum, August 13, 2014 Manila, Philippines",http://www.wopafrica.org/IMG/pdf/active_leakage_control.pdf,Asia (Sans Japan),Philippines,,5 - Not Verified,2013,,,%,,,,the NRW before and after project used to estimate the percent reduciton,
"Caldit, (2014) Active Leak Control, Presentation at the 5th WaterLinks Forum, August 13, 2014 Manila, Philippines",http://www.wopafrica.org/IMG/pdf/active_leakage_control.pdf,Asia (Sans Japan),Philippines,,5 - Not Verified,2013,,,%,,,,the NRW before and after project used to estimate the percent reduciton,
"Caldit, (2014) Active Leak Control, Presentation at the 5th WaterLinks Forum, August 13, 2014 Manila, Philippines",http://www.wopafrica.org/IMG/pdf/active_leakage_control.pdf,Asia (Sans Japan),Philippines,,5 - Not Verified,2013,,,%,,,,the NRW before and after project used to estimate the percent reduciton,
