"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
Santos et al. 2010. Effects of an addition of an essential oil complex to the diet of lactating dairy cows on whole tract digestion of nutrients and productive performance,https://www.sciencedirect.com/science/article/pii/S0377840110000453?via=ihub,OECD90,California,1  - Peer Reviewed,2009,,14.599999999998545,kg milk/cow/year,218.32191780824095,US2014$/kg of protein,0.77,Agolin Ruminant oil compound provided as 0.5g/cow/meal,True
Hart et atl. 2019. An Essential Oil Blend Decreases Methane Emissions and Increases Milk Yield in Dairy Cows,https://www.scirp.org/pdf/OJAS_2019050814514977.pdf,OECD90,United Kingdom,1  - Peer Reviewed,2019,,1058.5,kg milk/cow/year,3.011336797354747,US2014$/kg of protein,0.77,Agolin Ruminant oil compound provided as 1g/cow/day,
Klop et al. 2016. Changes in in vitro gas and methane production from rumen fluid from dairy cows during adaptation to feed addditives,https://reader.elsevier.com/reader/sd/pii/S1751731116002019?token=238F323F6C359CA72AA9E26A99B5BBD531929A0B6D7D371A30086790951F22D542D08A43DE375FAC796118F877599652,OECD90,Netherlands,1  - Peer Reviewed,2016,,292.0,kg milk/cow/year,10.91609589041096,US2014$/kg of protein,0.77,Agolin Ruminant oil compound provided as 1g/cow/day,
Elcoso et al. Effects of a blend of essential oils on milk yield and feed efficiency of lactating dairy cows,https://reader.elsevier.com/reader/sd/pii/S2590286519300527?token=CD5E937A2DEA86B131A1EA124418D82B54D96B61F3008A41E8975B05AC30F6AF59CF56921EF518CDEB37E8F634FE6219,OECD90,Spain,1  - Peer Reviewed,2019,,401.5,kg milk/cow/year,7.938978829389788,US2014$/kg of protein,0.77,Agolin Ruminant oil compound provided as 1g/cow/day,
Guasch et al. 2016. Effects of a blend of essential oils on milk yield and feed efficiency of lactating cows,https://academic.oup.com/jas/article-abstract/94/suppl_5/718/4767340?redirectedFrom=fulltext,OECD90,Spain,1  - Peer Reviewed,2016,,511.0,kg milk/cow/year,6.237769080234833,US2014$/kg of protein,0.77,Agolin Ruminant oil compound provided as 1.66g/cow/day,
Castro-Montoya et al. 2015. In vivo and in vitro effects of a blend of essential oils on rumen methane mitigation,https://reader.elsevier.com/reader/sd/pii/S1871141315003820?token=B97C39FFB536EE6CE0370707D308CDC1F7DD83BFD8FDC4ABE35202B21E582B157FA8476830B7D2856D8969B243683F77,OECD90,Switzerland,1  - Peer Reviewed,2015,,109.5,kg milk/cow/year,29.10958904109589,US2014$/kg of protein,0.77,Agolin Ruminant oil compound provided as 0.2 g per day. 2 weeks of use,
"Veltman et al. 2018, A quantitative assessment of Beneficial Management Practices to reduce carbon and reactive nitrogen footprints and phosphorus losses on dairy farms in the US Great Lakes region",https://www.sciencedirect.com/science/article/pii/S0308521X17308156?via%3Dihub,OECD90,New York,1  - Peer Reviewed,2018,,0.0,kg milk/cow/year,#DIV/0!,US2014$/kg of protein,0.77,"50% forage rations, large 1500 cow farm",True
"Veltman et al. 2018, A quantitative assessment of Beneficial Management Practices to reduce carbon and reactive nitrogen footprints and phosphorus losses on dairy farms in the US Great Lakes region",https://www.sciencedirect.com/science/article/pii/S0308521X17308156?via%3Dihub,OECD90,New York,1  - Peer Reviewed,2018,,714.5249999999996,kg milk/cow/year,4.461005563136352,US2014$/kg of protein,0.77,"High feed efficiency, large 1500 cow farm",
"Veltman et al. 2018, A quantitative assessment of Beneficial Management Practices to reduce carbon and reactive nitrogen footprints and phosphorus losses on dairy farms in the US Great Lakes region",https://www.sciencedirect.com/science/article/pii/S0308521X17308156?via%3Dihub,OECD90,New York,1  - Peer Reviewed,2018,,0.0,kg milk/cow/year,#DIV/0!,US2014$/kg of protein,0.77,"Reduced protein, large 1500 cow farm",True
"Veltman et al. 2018, A quantitative assessment of Beneficial Management Practices to reduce carbon and reactive nitrogen footprints and phosphorus losses on dairy farms in the US Great Lakes region",https://www.sciencedirect.com/science/article/pii/S0308521X17308156?via%3Dihub,OECD90,New York,1  - Peer Reviewed,2018,,466.8229999999985,kg milk/cow/year,6.828069739494435,US2014$/kg of protein,0.77,"High NDF digestibility, large 1500 cow farm",
"Veltman et al. 2018, A quantitative assessment of Beneficial Management Practices to reduce carbon and reactive nitrogen footprints and phosphorus losses on dairy farms in the US Great Lakes region",https://www.sciencedirect.com/science/article/pii/S0308521X17308156?via%3Dihub,OECD90,New York,1  - Peer Reviewed,2018,,238.17499999999927,kg milk/cow/year,13.38301668940909,US2014$/kg of protein,0.77,"High fat, large 1500 cow farm",
"Veltman et al. 2018, A quantitative assessment of Beneficial Management Practices to reduce carbon and reactive nitrogen footprints and phosphorus losses on dairy farms in the US Great Lakes region",https://www.sciencedirect.com/science/article/pii/S0308521X17308156?via%3Dihub,OECD90,New York,1  - Peer Reviewed,2018,,952.7000000000007,kg milk/cow/year,3.3457541723522595,US2014$/kg of protein,0.77,"All feed mitigation, large 1500 cow farm",
