"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
Pagiola 2004,http://www.sciencedirect.com/science/article/pii/S0921800907002716#,Latin America,Nicaragua,,1  - Peer Reviewed,2007,,,US$2007,0.0,US$2014/ ha,,"("" US$400/ha for planting trees at high density in pastures"")",
Fajardo and Vargas 2014 ,http://www.udla.edu.co/revistas/index.php/faccea/article/view/322/316,Latin America,Colombia,,2 - Public Sector/ Multilateral Agency,2014,,,US$2014,,US$2014/ ha,,(trees dispersed in pastures),
Rocha et al 2013,http://revistas.ut.edu.co/index.php/agroforesteria/article/view/323/287,Latin America,Colombia,,1  - Peer Reviewed,2013,,,US$2013,0.0,US$2014/ ha,," (establishment costs for silvopastoral system with cattle, includes materials and labor)",
Pagiola et al 2004 ,https://www.researchgate.net/publication/23748812_Paying_for_Biodiversity_Conservation_Services_in_Agricultural_Landscapes,Latin America,Colombia,,1  - Peer Reviewed,2004,,,US$2004,0.0,US$2014/ ha,,(improved pasture and planting 100 trees/ha),
Pagiola et al 2004 ,https://www.researchgate.net/publication/23748812_Paying_for_Biodiversity_Conservation_Services_in_Agricultural_Landscapes,Latin America,Costa Rica,,1  - Peer Reviewed,2004,,,US$2004,0.0,US$2014/ ha,,(improved pasture and planting 100 trees/ha),
Pagiola et al 2004 ,https://www.researchgate.net/publication/23748812_Paying_for_Biodiversity_Conservation_Services_in_Agricultural_Landscapes,Latin America,Nicaragua,,1  - Peer Reviewed,2004,,,US$2004,0.0,US$2014/ ha,,Refer table 3; (improved pasture and planting 100 trees/ha),
Frey et al 2012 ,https://www.researchgate.net/profile/Frederick_Cubbage/publication/254957089_A_Within-Farm_Efficiency_Comparison_of_Silvopasture_Systems_with_Conventional_Pasture_and_Forestry_in_Northeast_Argentina/links/586170d008ae6eb871a891d5/A-Within-Farm-Efficiency-Comparison-of-Silvopasture-Systems-with-Conventional-Pasture-and-Forestry-in-Northeast-Argentina.pdf,Latin America,Northeast Argentina,Temperate/Boreal-Semi-Arid,1  - Peer Reviewed,2012,,,Pesos 2012/yr,0.0,US$2014/ ha,,Refer table 3,
Frey et al 2012 ,https://www.researchgate.net/profile/Frederick_Cubbage/publication/254957089_A_Within-Farm_Efficiency_Comparison_of_Silvopasture_Systems_with_Conventional_Pasture_and_Forestry_in_Northeast_Argentina/links/586170d008ae6eb871a891d5/A-Within-Farm-Efficiency-Comparison-of-Silvopasture-Systems-with-Conventional-Pasture-and-Forestry-in-Northeast-Argentina.pdf,Latin America,Northeast Argentina,Temperate/Boreal-Semi-Arid,1  - Peer Reviewed,2012,,,Pesos 2012/yr,0.0,US$2014/ ha,,Refer table 3,
Frey et al 2012 ,https://www.researchgate.net/profile/Frederick_Cubbage/publication/254957089_A_Within-Farm_Efficiency_Comparison_of_Silvopasture_Systems_with_Conventional_Pasture_and_Forestry_in_Northeast_Argentina/links/586170d008ae6eb871a891d5/A-Within-Farm-Efficiency-Comparison-of-Silvopasture-Systems-with-Conventional-Pasture-and-Forestry-in-Northeast-Argentina.pdf,Latin America,Northeast Argentina,Temperate/Boreal-Semi-Arid,1  - Peer Reviewed,2012,,,Pesos 2012/yr,0.0,US$2014/ ha,,Refer table 3,
Hamilton 2008,https://www.silvopasture.org/pdf_content/silvopasture_handbook.pdf,USA,Southeastern United States,,1  - Peer Reviewed,2008,,,US$/acre,0.0,US$2014/ ha,,Refer page 13,
Hamilton 2008,https://www.silvopasture.org/pdf_content/silvopasture_handbook.pdf,USA,Southeastern United States,,1  - Peer Reviewed,,,,US$/acre,0.0,US$2014/ ha,,Refer page 13,
